name,competition,heat,date,total_time,lane,place,reaction_time,total_strides,hurdle_id,hurdle_timing,interval,velocity,strides,event,W/M,temporary_place,race_id
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Semi-Final 1 ,1999-08-23,54.0,3.0,1,0.189,183.0,6,27.55,4.52,7.74,15.0,400m_H,W,1.0,1999_WCH_Semi-Final 1 
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Semi-Final 1 ,1999-08-23,54.0,3.0,1,0.189,183.0,7,32.41,4.86,7.2,16.0,400m_H,W,1.0,1999_WCH_Semi-Final 1 
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Semi-Final 1 ,1999-08-23,54.0,3.0,1,0.189,183.0,8,37.36,4.95,7.07,16.0,400m_H,W,1.0,1999_WCH_Semi-Final 1 
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Semi-Final 1 ,1999-08-23,54.0,3.0,1,0.189,183.0,9,42.41,5.05,6.93,16.0,400m_H,W,1.0,1999_WCH_Semi-Final 1 
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Semi-Final 1 ,1999-08-23,54.0,3.0,1,0.189,183.0,10,47.78,5.37,6.52,17.0,400m_H,W,1.0,1999_WCH_Semi-Final 1 
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Semi-Final 1 ,1999-08-23,54.0,3.0,1,0.189,183.0,11,54.0,6.22,6.43,20.0,400m_H,W,1.0,1999_WCH_Semi-Final 1 
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Heat 4,1999-08-21,54.27,5.0,1,0.172,184.0,1,6.04,6.04,7.45,23.0,400m_H,W,1.0,1999_WCH_Heat 4
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Heat 4,1999-08-21,54.27,5.0,1,0.172,184.0,2,10.23,4.19,8.35,15.0,400m_H,W,1.0,1999_WCH_Heat 4
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Heat 4,1999-08-21,54.27,5.0,1,0.172,184.0,3,14.51,4.28,8.18,15.0,400m_H,W,1.0,1999_WCH_Heat 4
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Heat 4,1999-08-21,54.27,5.0,1,0.172,184.0,4,18.93,4.42,7.92,15.0,400m_H,W,1.0,1999_WCH_Heat 4
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Heat 4,1999-08-21,54.27,5.0,1,0.172,184.0,5,23.29,4.36,8.03,15.0,400m_H,W,1.0,1999_WCH_Heat 4
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Heat 4,1999-08-21,54.27,5.0,1,0.172,184.0,6,27.84,4.55,7.69,15.0,400m_H,W,1.0,1999_WCH_Heat 4
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Heat 4,1999-08-21,54.27,5.0,1,0.172,184.0,7,32.74,4.9,7.14,16.0,400m_H,W,1.0,1999_WCH_Heat 4
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Heat 4,1999-08-21,54.27,5.0,1,0.172,184.0,8,37.67,4.93,7.1,16.0,400m_H,W,1.0,1999_WCH_Heat 4
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Heat 4,1999-08-21,54.27,5.0,1,0.172,184.0,9,42.84,5.17,6.77,17.0,400m_H,W,1.0,1999_WCH_Heat 4
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Heat 4,1999-08-21,54.27,5.0,1,0.172,184.0,10,48.05,5.21,6.72,17.0,400m_H,W,1.0,1999_WCH_Heat 4
"Hemmings, Deon","1999 IAAF World Championships (Sevilla, ESP)",Heat 4,1999-08-21,54.27,5.0,1,0.172,184.0,11,54.27,6.22,6.43,20.0,400m_H,W,1.0,1999_WCH_Heat 4
"Higa, Kazuki","2021 Denka Athletics Challenge Cup (Niigata, JPN)",B FINAL,2021-06-06,58.83,6.0,1,interval,195.0,1,6.86,6.86,6.56,24.0,400m_H,W,2.0,2021_CT_JPN_B FINAL
"Higa, Kazuki","2021 Denka Athletics Challenge Cup (Niigata, JPN)",B FINAL,2021-06-06,58.83,6.0,1,interval,195.0,2,11.35,4.62,7.8,16.0,400m_H,W,3.0,2021_CT_JPN_B FINAL
"Higa, Kazuki","2021 Denka Athletics Challenge Cup (Niigata, JPN)",B FINAL,2021-06-06,58.83,6.0,1,interval,195.0,3,15.97,4.7,7.58,16.0,400m_H,W,3.0,2021_CT_JPN_B FINAL
"Higa, Kazuki","2021 Denka Athletics Challenge Cup (Niigata, JPN)",B FINAL,2021-06-06,58.83,6.0,1,interval,195.0,4,20.67,4.89,7.45,16.0,400m_H,W,3.0,2021_CT_JPN_B FINAL
"Higa, Kazuki","2021 Denka Athletics Challenge Cup (Niigata, JPN)",B FINAL,2021-06-06,58.83,6.0,1,interval,195.0,5,25.56,5.09,7.16,16.0,400m_H,W,3.0,2021_CT_JPN_B FINAL
"Higa, Kazuki","2021 Denka Athletics Challenge Cup (Niigata, JPN)",B FINAL,2021-06-06,58.83,6.0,1,interval,195.0,6,30.65,5.2,6.88,17.0,400m_H,W,4.0,2021_CT_JPN_B FINAL
"Higa, Kazuki","2021 Denka Athletics Challenge Cup (Niigata, JPN)",B FINAL,2021-06-06,58.83,6.0,1,interval,195.0,7,35.85,5.31,6.73,17.0,400m_H,W,4.0,2021_CT_JPN_B FINAL
"Higa, Kazuki","2021 Denka Athletics Challenge Cup (Niigata, JPN)",B FINAL,2021-06-06,58.83,6.0,1,interval,195.0,8,41.16,5.39,6.59,17.0,400m_H,W,3.0,2021_CT_JPN_B FINAL
"Higa, Kazuki","2021 Denka Athletics Challenge Cup (Niigata, JPN)",B FINAL,2021-06-06,58.83,6.0,1,interval,195.0,9,46.55,5.59,6.49,17.0,400m_H,W,2.0,2021_CT_JPN_B FINAL
"Higa, Kazuki","2021 Denka Athletics Challenge Cup (Niigata, JPN)",B FINAL,2021-06-06,58.83,6.0,1,interval,195.0,10,52.14,6.69,6.26,17.0,400m_H,W,1.0,2021_CT_JPN_B FINAL
"Higa, Kazuki","2021 Denka Athletics Challenge Cup (Niigata, JPN)",B FINAL,2021-06-06,58.83,6.0,1,interval,195.0,11,58.83,13.81,5.98,22.0,400m_H,W,1.0,2021_CT_JPN_B FINAL
"Higa, Kazuki","2019 Kinami Memorial (Osaka, JPN)",A FINAL,2019-05-06,59.03,5.0,5,interval,194.7,1,6.97,6.97,6.46,24.0,400m_H,W,2.0,2019_DL_JPN_A FINAL
"Higa, Kazuki","2019 Kinami Memorial (Osaka, JPN)",A FINAL,2019-05-06,59.03,5.0,5,interval,194.7,2,11.53,4.69,7.68,16.0,400m_H,W,2.0,2019_DL_JPN_A FINAL
"Higa, Kazuki","2019 Kinami Memorial (Osaka, JPN)",A FINAL,2019-05-06,59.03,5.0,5,interval,194.7,3,16.22,4.77,7.46,16.0,400m_H,W,2.0,2019_DL_JPN_A FINAL
"Higa, Kazuki","2019 Kinami Memorial (Osaka, JPN)",A FINAL,2019-05-06,59.03,5.0,5,interval,194.7,4,20.99,4.89,7.34,16.0,400m_H,W,2.0,2019_DL_JPN_A FINAL
"Higa, Kazuki","2019 Kinami Memorial (Osaka, JPN)",A FINAL,2019-05-06,59.03,5.0,5,interval,194.7,5,25.88,5.03,7.16,16.0,400m_H,W,2.0,2019_DL_JPN_A FINAL
"Higa, Kazuki","2019 Kinami Memorial (Osaka, JPN)",A FINAL,2019-05-06,59.03,5.0,5,interval,194.7,6,30.91,5.13,6.96,17.0,400m_H,W,2.0,2019_DL_JPN_A FINAL
"Higa, Kazuki","2019 Kinami Memorial (Osaka, JPN)",A FINAL,2019-05-06,59.03,5.0,5,interval,194.7,7,36.04,5.28,6.82,17.0,400m_H,W,2.0,2019_DL_JPN_A FINAL
"Higa, Kazuki","2019 Kinami Memorial (Osaka, JPN)",A FINAL,2019-05-06,59.03,5.0,5,interval,194.7,8,41.32,5.46,6.63,17.0,400m_H,W,2.0,2019_DL_JPN_A FINAL
"Higa, Kazuki","2019 Kinami Memorial (Osaka, JPN)",A FINAL,2019-05-06,59.03,5.0,5,interval,194.7,9,46.78,5.65,6.41,17.0,400m_H,W,2.0,2019_DL_JPN_A FINAL
"Higa, Kazuki","2019 Kinami Memorial (Osaka, JPN)",A FINAL,2019-05-06,59.03,5.0,5,interval,194.7,10,52.43,6.6,6.19,17.0,400m_H,W,2.0,2019_DL_JPN_A FINAL
"Higa, Kazuki","2019 Kinami Memorial (Osaka, JPN)",A FINAL,2019-05-06,59.03,5.0,5,interval,194.7,11,59.03,14.02,6.06,21.7,400m_H,W,2.0,2019_DL_JPN_A FINAL
Hu Lihong,"2021 Chinese National Championships (Chongqing, CHN)",Heat 2,2021-06-26,60.99,6.0,6,0.167,193.0,1,6.88,6.88,6.54,23.0,400m_H,W,4.0,2021_NCH_CHN_Heat 2
Hu Lihong,"2021 Chinese National Championships (Chongqing, CHN)",Heat 2,2021-06-26,60.99,6.0,6,0.167,193.0,2,11.44,4.56,7.68,16.0,400m_H,W,4.0,2021_NCH_CHN_Heat 2
Hu Lihong,"2021 Chinese National Championships (Chongqing, CHN)",Heat 2,2021-06-26,60.99,6.0,6,0.167,193.0,3,16.21,4.77,7.34,16.0,400m_H,W,5.0,2021_NCH_CHN_Heat 2
Hu Lihong,"2021 Chinese National Championships (Chongqing, CHN)",Heat 2,2021-06-26,60.99,6.0,6,0.167,193.0,4,21.03,4.82,7.26,16.0,400m_H,W,5.0,2021_NCH_CHN_Heat 2
Hu Lihong,"2021 Chinese National Championships (Chongqing, CHN)",Heat 2,2021-06-26,60.99,6.0,6,0.167,193.0,5,26.01,4.98,7.03,16.0,400m_H,W,4.0,2021_NCH_CHN_Heat 2
Hu Lihong,"2021 Chinese National Championships (Chongqing, CHN)",Heat 2,2021-06-26,60.99,6.0,6,0.167,193.0,6,31.12,5.11,6.85,17.0,400m_H,W,5.0,2021_NCH_CHN_Heat 2
Hu Lihong,"2021 Chinese National Championships (Chongqing, CHN)",Heat 2,2021-06-26,60.99,6.0,6,0.167,193.0,7,36.42,5.3,6.6,17.0,400m_H,W,5.0,2021_NCH_CHN_Heat 2
Hu Lihong,"2021 Chinese National Championships (Chongqing, CHN)",Heat 2,2021-06-26,60.99,6.0,6,0.167,193.0,8,41.9,5.48,6.39,17.0,400m_H,W,5.0,2021_NCH_CHN_Heat 2
Hu Lihong,"2021 Chinese National Championships (Chongqing, CHN)",Heat 2,2021-06-26,60.99,6.0,6,0.167,193.0,9,47.64,5.74,6.1,17.0,400m_H,W,4.0,2021_NCH_CHN_Heat 2
Hu Lihong,"2021 Chinese National Championships (Chongqing, CHN)",Heat 2,2021-06-26,60.99,6.0,6,0.167,193.0,10,53.69,6.05,5.79,17.0,400m_H,W,5.0,2021_NCH_CHN_Heat 2
Hu Lihong,"2021 Chinese National Championships (Chongqing, CHN)",Heat 2,2021-06-26,60.99,6.0,6,0.167,193.0,11,60.99,7.3,5.48,21.0,400m_H,W,6.0,2021_NCH_CHN_Heat 2
Hu Lihong,"2021 National Grand Prix (Chengdu, CHN)",FINAL,2021-04-02,62.74,6.0,3,0.154,196.7,1,6.91,6.91,6.51,23.0,400m_H,W,1.0,2021_NGP_CHN_FINAL
Hu Lihong,"2021 National Grand Prix (Chengdu, CHN)",FINAL,2021-04-02,62.74,6.0,3,0.154,196.7,2,11.48,4.57,7.66,16.0,400m_H,W,1.0,2021_NGP_CHN_FINAL
Hu Lihong,"2021 National Grand Prix (Chengdu, CHN)",FINAL,2021-04-02,62.74,6.0,3,0.154,196.7,3,16.13,4.65,7.53,16.0,400m_H,W,1.0,2021_NGP_CHN_FINAL
Hu Lihong,"2021 National Grand Prix (Chengdu, CHN)",FINAL,2021-04-02,62.74,6.0,3,0.154,196.7,4,20.86,4.73,7.4,16.0,400m_H,W,1.0,2021_NGP_CHN_FINAL
Hu Lihong,"2021 National Grand Prix (Chengdu, CHN)",FINAL,2021-04-02,62.74,6.0,3,0.154,196.7,5,25.79,4.93,7.1,16.0,400m_H,W,1.0,2021_NGP_CHN_FINAL
Hu Lihong,"2021 National Grand Prix (Chengdu, CHN)",FINAL,2021-04-02,62.74,6.0,3,0.154,196.7,6,30.96,5.17,6.77,17.0,400m_H,W,1.0,2021_NGP_CHN_FINAL
Hu Lihong,"2021 National Grand Prix (Chengdu, CHN)",FINAL,2021-04-02,62.74,6.0,3,0.154,196.7,7,36.35,5.39,6.49,17.0,400m_H,W,1.0,2021_NGP_CHN_FINAL
Hu Lihong,"2021 National Grand Prix (Chengdu, CHN)",FINAL,2021-04-02,62.74,6.0,3,0.154,196.7,8,42.17,5.82,6.01,17.0,400m_H,W,2.0,2021_NGP_CHN_FINAL
Hu Lihong,"2021 National Grand Prix (Chengdu, CHN)",FINAL,2021-04-02,62.74,6.0,3,0.154,196.7,9,48.38,6.21,5.64,18.0,400m_H,W,2.0,2021_NGP_CHN_FINAL
Hu Lihong,"2021 National Grand Prix (Chengdu, CHN)",FINAL,2021-04-02,62.74,6.0,3,0.154,196.7,10,54.9,6.52,5.37,18.0,400m_H,W,3.0,2021_NGP_CHN_FINAL
Hu Lihong,"2021 National Grand Prix (Chengdu, CHN)",FINAL,2021-04-02,62.74,6.0,3,0.154,196.7,11,62.74,7.84,5.1,22.7,400m_H,W,3.0,2021_NGP_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",FINAL,2019-08-23,60.89,9.0,4,0.217,191.0,1,7.0,7.0,6.43,23.0,400m_H,W,5.0,2019_NGPF_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",FINAL,2019-08-23,60.89,9.0,4,0.217,191.0,2,11.6,4.6,7.61,16.0,400m_H,W,5.0,2019_NGPF_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",FINAL,2019-08-23,60.89,9.0,4,0.217,191.0,3,16.42,4.82,7.26,16.0,400m_H,W,6.0,2019_NGPF_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",FINAL,2019-08-23,60.89,9.0,4,0.217,191.0,4,21.3,4.88,7.17,16.0,400m_H,W,6.0,2019_NGPF_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",FINAL,2019-08-23,60.89,9.0,4,0.217,191.0,5,26.3,5.0,7.0,16.0,400m_H,W,6.0,2019_NGPF_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",FINAL,2019-08-23,60.89,9.0,4,0.217,191.0,6,31.38,5.08,6.89,16.0,400m_H,W,5.0,2019_NGPF_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",FINAL,2019-08-23,60.89,9.0,4,0.217,191.0,7,36.66,5.28,6.63,16.0,400m_H,W,5.0,2019_NGPF_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",FINAL,2019-08-23,60.89,9.0,4,0.217,191.0,8,42.14,5.48,6.39,17.0,400m_H,W,5.0,2019_NGPF_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",FINAL,2019-08-23,60.89,9.0,4,0.217,191.0,9,47.81,5.67,6.17,17.0,400m_H,W,4.0,2019_NGPF_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",FINAL,2019-08-23,60.89,9.0,4,0.217,191.0,10,53.79,5.98,5.85,17.0,400m_H,W,4.0,2019_NGPF_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",FINAL,2019-08-23,60.89,9.0,4,0.217,191.0,11,60.89,7.1,5.63,21.0,400m_H,W,4.0,2019_NGPF_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",Heat 2,2019-08-22,60.18,9.0,3,0.216,190.8,1,7.06,7.06,6.37,23.0,400m_H,W,3.0,2019_NGPF_CHN_Heat 2
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",Heat 2,2019-08-22,60.18,9.0,3,0.216,190.8,2,11.72,4.66,7.51,16.0,400m_H,W,3.0,2019_NGPF_CHN_Heat 2
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",Heat 2,2019-08-22,60.18,9.0,3,0.216,190.8,3,16.54,4.82,7.26,16.0,400m_H,W,3.0,2019_NGPF_CHN_Heat 2
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",Heat 2,2019-08-22,60.18,9.0,3,0.216,190.8,4,21.38,4.84,7.23,16.0,400m_H,W,3.0,2019_NGPF_CHN_Heat 2
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",Heat 2,2019-08-22,60.18,9.0,3,0.216,190.8,5,26.38,5.0,7.0,16.0,400m_H,W,3.0,2019_NGPF_CHN_Heat 2
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",Heat 2,2019-08-22,60.18,9.0,3,0.216,190.8,6,31.38,5.0,7.0,16.0,400m_H,W,3.0,2019_NGPF_CHN_Heat 2
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",Heat 2,2019-08-22,60.18,9.0,3,0.216,190.8,7,36.52,5.14,6.81,16.0,400m_H,W,3.0,2019_NGPF_CHN_Heat 2
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",Heat 2,2019-08-22,60.18,9.0,3,0.216,190.8,8,41.98,5.46,6.41,17.0,400m_H,W,2.0,2019_NGPF_CHN_Heat 2
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",Heat 2,2019-08-22,60.18,9.0,3,0.216,190.8,9,47.56,5.58,6.27,17.0,400m_H,W,1.0,2019_NGPF_CHN_Heat 2
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",Heat 2,2019-08-22,60.18,9.0,3,0.216,190.8,10,53.37,5.81,6.02,17.0,400m_H,W,2.0,2019_NGPF_CHN_Heat 2
Hu Lihong,"2019 Chinese National Grand Prix Final (Daqing, CHN)",Heat 2,2019-08-22,60.18,9.0,3,0.216,190.8,11,60.18,6.81,5.87,20.8,400m_H,W,3.0,2019_NGPF_CHN_Heat 2
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",FINAL,2019-08-03,60.34,8.0,7,0.231,191.0,1,7.02,7.02,6.41,23.0,400m_H,W,7.0,2019_WCHT_CHN_FINAL
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",FINAL,2019-08-03,60.34,8.0,7,0.231,191.0,2,11.66,4.64,7.54,16.0,400m_H,W,7.0,2019_WCHT_CHN_FINAL
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",FINAL,2019-08-03,60.34,8.0,7,0.231,191.0,3,16.36,4.7,7.45,16.0,400m_H,W,7.0,2019_WCHT_CHN_FINAL
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",FINAL,2019-08-03,60.34,8.0,7,0.231,191.0,4,21.08,4.72,7.42,16.0,400m_H,W,5.0,2019_WCHT_CHN_FINAL
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",FINAL,2019-08-03,60.34,8.0,7,0.231,191.0,5,26.0,4.92,7.11,16.0,400m_H,W,5.0,2019_WCHT_CHN_FINAL
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",FINAL,2019-08-03,60.34,8.0,7,0.231,191.0,6,31.02,5.02,6.97,16.0,400m_H,W,5.0,2019_WCHT_CHN_FINAL
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",FINAL,2019-08-03,60.34,8.0,7,0.231,191.0,7,36.22,5.2,6.73,16.0,400m_H,W,4.0,2019_WCHT_CHN_FINAL
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",FINAL,2019-08-03,60.34,8.0,7,0.231,191.0,8,41.6,5.38,6.51,17.0,400m_H,W,4.0,2019_WCHT_CHN_FINAL
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",FINAL,2019-08-03,60.34,8.0,7,0.231,191.0,9,47.22,5.62,6.23,17.0,400m_H,W,4.0,2019_WCHT_CHN_FINAL
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",FINAL,2019-08-03,60.34,8.0,7,0.231,191.0,10,53.1,5.88,5.95,17.0,400m_H,W,4.0,2019_WCHT_CHN_FINAL
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",FINAL,2019-08-03,60.34,8.0,7,0.231,191.0,11,60.34,7.24,5.52,21.0,400m_H,W,7.0,2019_WCHT_CHN_FINAL
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",Heat 2,2019-08-03,60.44,8.0,3,0.229,190.7,1,7.08,7.08,6.36,23.0,400m_H,W,6.0,2019_WCHT_CHN_Heat 2
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",Heat 2,2019-08-03,60.44,8.0,3,0.229,190.7,2,11.8,4.72,7.42,16.0,400m_H,W,5.0,2019_WCHT_CHN_Heat 2
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",Heat 2,2019-08-03,60.44,8.0,3,0.229,190.7,3,16.68,4.88,7.17,16.0,400m_H,W,5.0,2019_WCHT_CHN_Heat 2
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",Heat 2,2019-08-03,60.44,8.0,3,0.229,190.7,4,21.54,4.86,7.2,16.0,400m_H,W,5.0,2019_WCHT_CHN_Heat 2
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",Heat 2,2019-08-03,60.44,8.0,3,0.229,190.7,5,26.54,5.0,7.0,16.0,400m_H,W,5.0,2019_WCHT_CHN_Heat 2
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",Heat 2,2019-08-03,60.44,8.0,3,0.229,190.7,6,31.72,5.18,6.76,16.0,400m_H,W,4.0,2019_WCHT_CHN_Heat 2
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",Heat 2,2019-08-03,60.44,8.0,3,0.229,190.7,7,36.88,5.16,6.78,16.0,400m_H,W,4.0,2019_WCHT_CHN_Heat 2
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",Heat 2,2019-08-03,60.44,8.0,3,0.229,190.7,8,42.26,5.38,6.51,17.0,400m_H,W,4.0,2019_WCHT_CHN_Heat 2
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",Heat 2,2019-08-03,60.44,8.0,3,0.229,190.7,9,47.84,5.58,6.27,17.0,400m_H,W,3.0,2019_WCHT_CHN_Heat 2
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",Heat 2,2019-08-03,60.44,8.0,3,0.229,190.7,10,53.62,5.78,6.06,17.0,400m_H,W,3.0,2019_WCHT_CHN_Heat 2
Hu Lihong,"2019 Chinese World Championship Trials (Shenyang, CHN)",Heat 2,2019-08-03,60.44,8.0,3,0.229,190.7,11,60.44,6.82,5.87,20.7,400m_H,W,3.0,2019_WCHT_CHN_Heat 2
Hu Lihong,"2019 Chinese National Grand Prix 4 (Luoyang, CHN)",FINAL,2019-05-29,60.75,5.0,3,interval,192.7,1,7.02,7.02,6.41,23.0,400m_H,W,2.0,2019_NGP4_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix 4 (Luoyang, CHN)",FINAL,2019-05-29,60.75,5.0,3,interval,192.7,2,11.64,4.71,7.58,16.0,400m_H,W,3.0,2019_NGP4_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix 4 (Luoyang, CHN)",FINAL,2019-05-29,60.75,5.0,3,interval,192.7,3,16.35,4.82,7.43,16.0,400m_H,W,3.0,2019_NGP4_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix 4 (Luoyang, CHN)",FINAL,2019-05-29,60.75,5.0,3,interval,192.7,4,21.17,5.0,7.26,16.0,400m_H,W,3.0,2019_NGP4_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix 4 (Luoyang, CHN)",FINAL,2019-05-29,60.75,5.0,3,interval,192.7,5,26.17,5.16,7.0,16.0,400m_H,W,3.0,2019_NGP4_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix 4 (Luoyang, CHN)",FINAL,2019-05-29,60.75,5.0,3,interval,192.7,6,31.33,5.37,6.78,17.0,400m_H,W,3.0,2019_NGP4_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix 4 (Luoyang, CHN)",FINAL,2019-05-29,60.75,5.0,3,interval,192.7,7,36.7,5.42,6.52,17.0,400m_H,W,3.0,2019_NGP4_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix 4 (Luoyang, CHN)",FINAL,2019-05-29,60.75,5.0,3,interval,192.7,8,42.12,5.74,6.46,17.0,400m_H,W,2.0,2019_NGP4_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix 4 (Luoyang, CHN)",FINAL,2019-05-29,60.75,5.0,3,interval,192.7,9,47.86,6.01,6.1,17.0,400m_H,W,2.0,2019_NGP4_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix 4 (Luoyang, CHN)",FINAL,2019-05-29,60.75,5.0,3,interval,192.7,10,53.87,6.88,5.82,17.0,400m_H,W,2.0,2019_NGP4_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix 4 (Luoyang, CHN)",FINAL,2019-05-29,60.75,5.0,3,interval,192.7,11,60.75,14.15,5.81,20.7,400m_H,W,2.0,2019_NGP4_CHN_FINAL
Hu Lihong,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",Heat 1,2019-04-12,62.3,7.0,2,0.210,195.0,1,6.97,6.97,6.46,23.0,400m_H,W,1.0,2019_NGP2_CHN_Heat 1
Hu Lihong,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",Heat 1,2019-04-12,62.3,7.0,2,0.210,195.0,2,11.53,4.56,7.68,16.0,400m_H,W,1.0,2019_NGP2_CHN_Heat 1
Hu Lihong,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",Heat 1,2019-04-12,62.3,7.0,2,0.210,195.0,3,16.25,4.72,7.42,16.0,400m_H,W,1.0,2019_NGP2_CHN_Heat 1
Hu Lihong,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",Heat 1,2019-04-12,62.3,7.0,2,0.210,195.0,4,21.02,4.77,7.34,16.0,400m_H,W,1.0,2019_NGP2_CHN_Heat 1
Hu Lihong,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",Heat 1,2019-04-12,62.3,7.0,2,0.210,195.0,5,26.02,5.0,7.0,16.0,400m_H,W,1.0,2019_NGP2_CHN_Heat 1
Hu Lihong,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",Heat 1,2019-04-12,62.3,7.0,2,0.210,195.0,6,31.31,5.29,6.62,17.0,400m_H,W,1.0,2019_NGP2_CHN_Heat 1
Hu Lihong,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",Heat 1,2019-04-12,62.3,7.0,2,0.210,195.0,7,36.73,5.42,6.46,17.0,400m_H,W,1.0,2019_NGP2_CHN_Heat 1
Hu Lihong,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",Heat 1,2019-04-12,62.3,7.0,2,0.210,195.0,8,42.41,5.68,6.16,17.0,400m_H,W,1.0,2019_NGP2_CHN_Heat 1
Hu Lihong,"2019 Chinese National Grand Prix 2 (Huangshi, CHN)",Heat 1,2019-04-12,62.3,7.0,2,0.210,195.0,9,48.36,5.95,5.88,17.0,400m_H,W,1.0,2019_NGP2_CHN_Heat 1
